year,gender,age_grp,pension_class,pension_type,retired,disabled,widowed,deceased,avg_pension
2091,Female,110,DC,Survivor,0,0,0,0,
2091,Female,115,DC,Survivor,0,0,0,0,
2091,Female,120,DB,Old-age,0,0,0,0,
2091,Female,320,DB,Survivor,0,0,0,0,
2091,Male,20,DC,Total,0,0,0,0,
2091,Male,25,DC,Total,0,0,0,0,
2091,Male,30,DC,Total,0,0,0,0,
2091,Male,35,DB,Total,0,0,0,0,
2091,Male,35,DC,Total,0,0,0,0,
2091,Male,40,DB,Total,0,0,0,0,
2091,Male,40,DC,Total,0,0,0,0,
2091,Male,45,DB,Total,0,0,0,0,
2091,Male,45,DC,Total,0,0,0,0,
2091,Male,50,DB,Total,1720,0,0,0,41588.977
2091,Male,50,DC,Total,0,0,0,0,
2091,Male,55,DB,Total,6990,0,0,20,38831.766
2091,Male,55,DC,Total,0,0,0,0,
2091,Male,60,DB,Total,12490,0,0,40,34728.141
2091,Male,60,DC,Total,0,0,0,0,
2091,Male,65,DB,Total,16870,0,0,120,33175.109
2091,Male,65,DC,Total,0,0,0,0,
2091,Male,70,DB,Total,19740,0,0,210,32912.59
2091,Male,70,DC,Total,0,0,0,0,
2091,Male,75,DB,Total,19950,0,0,470,32452.135
2091,Male,75,DC,Total,0,0,0,0,
2091,Male,80,DB,Total,17420,0,0,820,32347.256
2091,Male,80,DC,Total,0,0,0,0,
2091,Male,85,DB,Total,12040,0,0,1070,30909.801
2091,Male,85,DC,Total,450,0,0,40,23260.904
2091,Male,90,DB,Total,8170,0,0,1180,30281.111
2091,Male,90,DC,Total,1150,0,0,180,27374.193
2091,Male,95,DB,Total,2820,0,0,810,32197.199
2091,Male,95,DC,Total,550,0,0,180,28616.48
2091,Male,100,DB,Total,150,0,0,280,36193.754
2091,Male,100,DC,Total,50,0,0,120,28870.367
2091,Male,105,DB,Total,0,0,0,0,
2091,Male,105,DC,Total,0,0,0,0,
2091,Female,25,DC,Total,0,0,0,0,
2091,Female,30,DC,Total,0,0,0,0,
2091,Female,35,DB,Total,0,0,0,0,
2091,Female,35,DC,Total,0,0,0,0,
2091,Female,40,DB,Total,0,0,0,0,
2091,Female,40,DC,Total,0,0,0,0,
2091,Female,45,DB,Total,0,0,0,0,
2091,Female,45,DC,Total,0,0,0,0,
2091,Female,50,DB,Total,1400,0,0,0,41124.078
2091,Female,50,DC,Total,0,0,0,0,
2091,Female,55,DB,Total,4880,0,0,20,37680.477
2091,Female,55,DC,Total,0,0,0,0,
2091,Female,60,DB,Total,8470,0,0,30,34185.496
2091,Female,60,DC,Total,0,0,0,0,
2091,Female,65,DB,Total,12250,0,0,20,31953.543
2091,Female,65,DC,Total,0,0,0,0,
2091,Female,70,DB,Total,14300,0,0,130,32197.748
2091,Female,70,DC,Total,0,0,0,0,
2091,Female,75,DB,Total,15090,0,0,120,31660.207
2091,Female,75,DC,Total,0,0,0,0,
2091,Female,80,DB,Total,13650,0,0,500,31741.625
2091,Female,80,DC,Total,10,0,0,0,32970.086
2091,Female,85,DB,Total,10070,0,0,730,30355.955
2091,Female,85,DC,Total,380,0,0,60,31519.215
2091,Female,90,DB,Total,6500,0,0,890,29611.885
2091,Female,90,DC,Total,1700,0,0,260,31444.053
2091,Female,95,DB,Total,2520,0,0,560,30988.607
2091,Female,95,DC,Total,1210,0,0,330,30940.838
2091,Female,100,DB,Total,220,0,0,120,29931.143
2091,Female,100,DC,Total,80,0,0,100,25015.828
2091,Female,105,DB,Total,0,0,0,0,
2091,Female,105,DC,Total,0,0,0,0,
2091,Female,110,DB,Total,0,0,0,0,
2091,Female,110,DC,Total,0,0,0,0,
2091,Female,115,DC,Total,0,0,0,0,
2091,Female,120,DB,Total,0,0,0,0,
2091,Female,320,DB,Total,0,0,0,0,
2091,Male,20,Total,Disability,0,0,0,0,
2091,Male,25,Total,Disability,0,0,0,0,
2091,Male,30,Total,Disability,0,0,0,0,
2091,Male,30,Total,Survivor,0,0,0,0,
2091,Male,35,Total,Disability,0,0,0,0,
2091,Male,35,Total,Survivor,0,0,0,0,
2091,Male,40,Total,Disability,0,0,0,0,
2091,Male,40,Total,Survivor,0,0,0,0,
2091,Male,45,Total,Disability,0,0,0,0,
2091,Male,45,Total,Survivor,0,0,0,0,
2091,Male,50,Total,Old-age,1720,0,0,0,41588.977
2091,Male,50,Total,Disability,0,0,0,0,
2091,Male,50,Total,Survivor,0,0,0,0,
2091,Male,55,Total,Old-age,6990,0,0,20,38831.766
2091,Male,55,Total,Disability,0,0,0,0,
2091,Male,55,Total,Survivor,0,0,0,0,
2091,Male,60,Total,Old-age,12490,0,0,40,34728.141
2091,Male,60,Total,Disability,0,0,0,0,
2091,Male,60,Total,Survivor,0,0,0,0,
2091,Male,65,Total,Old-age,16870,0,0,120,33175.109
2091,Male,65,Total,Disability,0,0,0,0,
2091,Male,65,Total,Survivor,0,0,0,0,
2091,Male,70,Total,Old-age,19740,0,0,210,32912.59
2091,Male,70,Total,Disability,0,0,0,0,
2091,Male,70,Total,Survivor,0,0,0,0,
2091,Male,75,Total,Old-age,19950,0,0,470,32452.135
2091,Male,75,Total,Disability,0,0,0,0,
2091,Male,75,Total,Survivor,0,0,0,0,
2091,Male,80,Total,Old-age,17420,0,0,820,32347.256
2091,Male,80,Total,Disability,0,0,0,0,
2091,Male,80,Total,Survivor,0,0,0,0,
2091,Male,85,Total,Old-age,12040,0,0,1070,30909.801
2091,Male,85,Total,Disability,440,0,0,40,23044.063
2091,Male,85,Total,Survivor,10,0,0,0,32802
2091,Male,90,Total,Old-age,8160,0,0,1180,30311.121
2091,Male,90,Total,Disability,1150,0,0,180,27164.896
2091,Male,90,Total,Survivor,10,0,0,0,29863.412
2091,Male,95,Total,Old-age,2810,0,0,810,32076.799
2091,Male,95,Total,Disability,530,0,0,160,29103.525
2091,Male,95,Total,Survivor,30,0,0,20,32483.127
2091,Male,100,Total,Old-age,150,0,0,280,36193.754
2091,Male,100,Total,Disability,50,0,0,110,28870.367
2091,Male,100,Total,Survivor,0,0,0,10,
2091,Male,105,Total,Old-age,0,0,0,0,
2091,Male,105,Total,Disability,0,0,0,0,
2091,Male,105,Total,Survivor,0,0,0,0,
2091,Female,25,Total,Disability,0,0,0,0,
2091,Female,25,Total,Survivor,0,0,0,0,
2091,Female,30,Total,Survivor,0,0,0,0,
2091,Female,35,Total,Disability,0,0,0,0,
2091,Female,35,Total,Survivor,0,0,0,0,
2091,Female,40,Total,Disability,0,0,0,0,
2091,Female,40,Total,Survivor,0,0,0,0,
2091,Female,45,Total,Disability,0,0,0,0,
2091,Female,45,Total,Survivor,0,0,0,0,
2091,Female,50,Total,Old-age,1400,0,0,0,41124.078
2091,Female,50,Total,Disability,0,0,0,0,
2091,Female,50,Total,Survivor,0,0,0,0,
2091,Female,55,Total,Old-age,4880,0,0,20,37680.477
2091,Female,55,Total,Disability,0,0,0,0,
2091,Female,55,Total,Survivor,0,0,0,0,
2091,Female,60,Total,Old-age,8470,0,0,30,34185.496
2091,Female,60,Total,Disability,0,0,0,0,
2091,Female,60,Total,Survivor,0,0,0,0,
2091,Female,65,Total,Old-age,12240,0,0,20,31933.674
2091,Female,65,Total,Disability,0,0,0,0,
2091,Female,65,Total,Survivor,10,0,0,0,56273.578
2091,Female,70,Total,Old-age,14300,0,0,130,32197.748
2091,Female,70,Total,Disability,0,0,0,0,
2091,Female,70,Total,Survivor,0,0,0,0,
2091,Female,75,Total,Old-age,15090,0,0,120,31660.207
2091,Female,75,Total,Disability,0,0,0,0,
2091,Female,75,Total,Survivor,0,0,0,0,
2091,Female,80,Total,Old-age,13650,0,0,500,31741.625
2091,Female,80,Total,Disability,0,0,0,0,
2091,Female,80,Total,Survivor,10,0,0,0,32970.086
2091,Female,85,Total,Old-age,10070,0,0,730,30355.955
2091,Female,85,Total,Disability,80,0,0,30,15644.141
2091,Female,85,Total,Survivor,300,0,0,30,35752.566
2091,Female,90,Total,Old-age,6450,0,0,880,29512.674
2091,Female,90,Total,Disability,210,0,0,20,14945.735
2091,Female,90,Total,Survivor,1540,0,0,250,34049.863
2091,Female,95,Total,Old-age,2370,0,0,560,29673.461
2091,Female,95,Total,Disability,150,0,0,30,22435.207
2091,Female,95,Total,Survivor,1210,0,0,300,34577.125
2091,Female,100,Total,Old-age,200,0,0,110,30219.715
2091,Female,100,Total,Disability,10,0,0,0,11286.844
2091,Female,100,Total,Survivor,90,0,0,110,26992.291
2091,Female,105,Total,Old-age,0,0,0,0,
2091,Female,105,Total,Survivor,0,0,0,0,
2091,Female,110,Total,Survivor,0,0,0,0,
2091,Female,115,Total,Survivor,0,0,0,0,
2091,Female,120,Total,Old-age,0,0,0,0,
2091,Female,320,Total,Survivor,0,0,0,0,
2091,Total,20,DC,Disability,0,0,0,0,
2091,Total,25,DC,Disability,0,0,0,0,
2091,Total,25,DC,Survivor,0,0,0,0,
2091,Total,30,DC,Disability,0,0,0,0,
2091,Total,30,DC,Survivor,0,0,0,0,
2091,Total,35,DB,Disability,0,0,0,0,
2091,Total,35,DB,Survivor,0,0,0,0,
2091,Total,35,DC,Disability,0,0,0,0,
2091,Total,35,DC,Survivor,0,0,0,0,
2091,Total,40,DB,Disability,0,0,0,0,
2091,Total,40,DB,Survivor,0,0,0,0,
2091,Total,40,DC,Disability,0,0,0,0,
2091,Total,40,DC,Survivor,0,0,0,0,
2091,Total,45,DB,Disability,0,0,0,0,
2091,Total,45,DB,Survivor,0,0,0,0,
2091,Total,45,DC,Disability,0,0,0,0,
2091,Total,45,DC,Survivor,0,0,0,0,
2091,Total,50,DB,Old-age,3120,0,0,0,41380.367
2091,Total,50,DB,Disability,0,0,0,0,
2091,Total,50,DB,Survivor,0,0,0,0,
2091,Total,50,DC,Disability,0,0,0,0,
2091,Total,50,DC,Survivor,0,0,0,0,
2091,Total,55,DB,Old-age,11870,0,0,40,38358.445
2091,Total,55,DB,Disability,0,0,0,0,
2091,Total,55,DB,Survivor,0,0,0,0,
2091,Total,55,DC,Disability,0,0,0,0,
2091,Total,55,DC,Survivor,0,0,0,0,
2091,Total,60,DB,Old-age,20960,0,0,70,34508.855
2091,Total,60,DB,Disability,0,0,0,0,
2091,Total,60,DB,Survivor,0,0,0,0,
2091,Total,60,DC,Old-age,0,0,0,0,
2091,Total,60,DC,Disability,0,0,0,0,
2091,Total,60,DC,Survivor,0,0,0,0,
2091,Total,65,DB,Old-age,29110,0,0,140,32653.117
2091,Total,65,DB,Disability,0,0,0,0,
2091,Total,65,DB,Survivor,10,0,0,0,56273.578
2091,Total,65,DC,Old-age,0,0,0,0,
2091,Total,65,DC,Disability,0,0,0,0,
2091,Total,65,DC,Survivor,0,0,0,0,
2091,Total,70,DB,Old-age,34040,0,0,340,32612.289
2091,Total,70,DB,Disability,0,0,0,0,
2091,Total,70,DB,Survivor,0,0,0,0,
2091,Total,70,DC,Old-age,0,0,0,0,
2091,Total,70,DC,Disability,0,0,0,0,
2091,Total,70,DC,Survivor,0,0,0,0,
2091,Total,75,DB,Old-age,35040,0,0,590,32111.092
2091,Total,75,DB,Disability,0,0,0,0,
2091,Total,75,DB,Survivor,0,0,0,0,
2091,Total,75,DC,Old-age,0,0,0,0,
2091,Total,75,DC,Disability,0,0,0,0,
2091,Total,75,DC,Survivor,0,0,0,0,
2091,Total,80,DB,Old-age,31070,0,0,1320,32081.184
2091,Total,80,DB,Disability,0,0,0,0,
2091,Total,80,DB,Survivor,0,0,0,0,
2091,Total,80,DC,Old-age,0,0,0,0,
2091,Total,80,DC,Disability,0,0,0,0,
2091,Total,80,DC,Survivor,10,0,0,0,32970.086
2091,Total,85,DB,Old-age,22110,0,0,1800,30657.551
2091,Total,85,DB,Disability,0,0,0,0,
2091,Total,85,DB,Survivor,0,0,0,0,
2091,Total,85,DC,Old-age,0,0,0,0,
2091,Total,85,DC,Disability,520,0,0,70,21905.613
2091,Total,85,DC,Survivor,310,0,0,30,35657.387
2091,Total,90,DB,Old-age,14610,0,0,2060,29958.623
2091,Total,90,DB,Disability,10,0,0,0,5794.3735
2091,Total,90,DB,Survivor,50,0,0,10,42410.113
2091,Total,90,DC,Old-age,0,0,0,0,
2091,Total,90,DC,Disability,1350,0,0,200,25422.439
2091,Total,90,DC,Survivor,1500,0,0,240,33743.277
2091,Total,95,DB,Old-age,5180,0,0,1370,30977.203
2091,Total,95,DB,Disability,20,0,0,0,43968.121
2091,Total,95,DB,Survivor,140,0,0,0,53900.879
2091,Total,95,DC,Old-age,0,0,0,0,
2091,Total,95,DC,Disability,660,0,0,190,27137.557
2091,Total,95,DC,Survivor,1100,0,0,320,32060.629
2091,Total,100,DB,Old-age,350,0,0,390,32780.016
2091,Total,100,DB,Disability,0,0,0,0,
2091,Total,100,DB,Survivor,20,0,0,10,27045.416
2091,Total,100,DC,Old-age,0,0,0,0,
2091,Total,100,DC,Disability,60,0,0,110,25939.779
2091,Total,100,DC,Survivor,70,0,0,110,26977.111
2091,Total,105,DB,Old-age,0,0,0,0,
2091,Total,105,DB,Disability,0,0,0,0,
2091,Total,105,DB,Survivor,0,0,0,0,
2091,Total,105,DC,Survivor,0,0,0,0,
2091,Total,110,DB,Survivor,0,0,0,0,
2091,Total,110,DC,Survivor,0,0,0,0,
2091,Total,115,DC,Survivor,0,0,0,0,
2091,Total,120,DB,Old-age,0,0,0,0,
2091,Total,320,DB,Survivor,0,0,0,0,
2091,Male,Total,DB,Old-age,118340,0,0,5020,33057.691
2091,Male,Total,DB,Disability,20,0,0,0,35912.082
2091,Male,Total,DB,Survivor,0,0,0,0,
2091,Male,Total,DC,Old-age,0,0,0,0,
2091,Male,Total,DC,Disability,2150,0,0,490,26757.75
2091,Male,Total,DC,Survivor,50,0,0,30,32022.959
2091,Female,Total,DB,Old-age,89120,0,0,3100,32155.953
2091,Female,Total,DB,Disability,10,0,0,0,21906.453
2091,Female,Total,DB,Survivor,220,0,0,20,48955.785
2091,Female,Total,DC,Old-age,0,0,0,0,
2091,Female,Total,DC,Disability,440,0,0,80,17384.592
2091,Female,Total,DC,Survivor,2940,0,0,670,33181.07
2091,Male,20,Total,Total,0,0,0,0,
2091,Male,25,Total,Total,0,0,0,0,
2091,Male,30,Total,Total,0,0,0,0,
2091,Male,35,Total,Total,0,0,0,0,
2091,Male,40,Total,Total,0,0,0,0,
2091,Male,45,Total,Total,0,0,0,0,
2091,Male,50,Total,Total,1720,0,0,0,41588.977
2091,Male,55,Total,Total,6990,0,0,20,38831.766
2091,Male,60,Total,Total,12490,0,0,40,34728.141
2091,Male,65,Total,Total,16870,0,0,120,33175.109
2091,Male,70,Total,Total,19740,0,0,210,32912.59
2091,Male,75,Total,Total,19950,0,0,470,32452.135
2091,Male,80,Total,Total,17420,0,0,820,32347.256
2091,Male,85,Total,Total,12490,0,0,1110,30634.221
2091,Male,90,Total,Total,9320,0,0,1360,29922.426
2091,Male,95,Total,Total,3370,0,0,990,31612.809
2091,Male,100,Total,Total,200,0,0,400,34362.906
2091,Male,105,Total,Total,0,0,0,0,
2091,Female,25,Total,Total,0,0,0,0,
2091,Female,30,Total,Total,0,0,0,0,
2091,Female,35,Total,Total,0,0,0,0,
2091,Female,40,Total,Total,0,0,0,0,
2091,Female,45,Total,Total,0,0,0,0,
2091,Female,50,Total,Total,1400,0,0,0,41124.078
2091,Female,55,Total,Total,4880,0,0,20,37680.477
2091,Female,60,Total,Total,8470,0,0,30,34185.496
2091,Female,65,Total,Total,12250,0,0,20,31953.543
2091,Female,70,Total,Total,14300,0,0,130,32197.748
2091,Female,75,Total,Total,15090,0,0,120,31660.207
2091,Female,80,Total,Total,13660,0,0,500,31742.525
2091,Female,85,Total,Total,10450,0,0,790,30398.254
2091,Female,90,Total,Total,8200,0,0,1150,29991.725
2091,Female,95,Total,Total,3730,0,0,890,30973.111
2091,Female,100,Total,Total,300,0,0,220,28620.393
2091,Female,105,Total,Total,0,0,0,0,
2091,Female,110,Total,Total,0,0,0,0,
2091,Female,115,Total,Total,0,0,0,0,
2091,Female,120,Total,Total,0,0,0,0,
2091,Female,320,Total,Total,0,0,0,0,
2091,Male,Total,DB,Total,118360,0,0,5020,33058.172
2091,Male,Total,DC,Total,2200,0,0,520,26877.414
2091,Female,Total,DB,Total,89350,0,0,3120,32196.17
2091,Female,Total,DC,Total,3380,0,0,750,31124.725
2091,Male,Total,Total,Old-age,118340,0,0,5020,33057.691
2091,Male,Total,Total,Disability,2170,0,0,490,26842.123
2091,Male,Total,Total,Survivor,50,0,0,30,32022.959
2091,Female,Total,Total,Old-age,89120,0,0,3100,32155.953
2091,Female,Total,Total,Disability,450,0,0,80,17485.078
2091,Female,Total,Total,Survivor,3160,0,0,690,34279.313
2091,Total,20,DC,Total,0,0,0,0,
2091,Total,25,DC,Total,0,0,0,0,
2091,Total,30,DC,Total,0,0,0,0,
2091,Total,35,DB,Total,0,0,0,0,
2091,Total,35,DC,Total,0,0,0,0,
2091,Total,40,DB,Total,0,0,0,0,
2091,Total,40,DC,Total,0,0,0,0,
2091,Total,45,DB,Total,0,0,0,0,
2091,Total,45,DC,Total,0,0,0,0,
2091,Total,50,DB,Total,3120,0,0,0,41380.367
2091,Total,50,DC,Total,0,0,0,0,
2091,Total,55,DB,Total,11870,0,0,40,38358.445
2091,Total,55,DC,Total,0,0,0,0,
2091,Total,60,DB,Total,20960,0,0,70,34508.855
2091,Total,60,DC,Total,0,0,0,0,
2091,Total,65,DB,Total,29120,0,0,140,32661.229
2091,Total,65,DC,Total,0,0,0,0,
2091,Total,70,DB,Total,34040,0,0,340,32612.289
2091,Total,70,DC,Total,0,0,0,0,
2091,Total,75,DB,Total,35040,0,0,590,32111.092
2091,Total,75,DC,Total,0,0,0,0,
2091,Total,80,DB,Total,31070,0,0,1320,32081.184
2091,Total,80,DC,Total,10,0,0,0,32970.086
2091,Total,85,DB,Total,22110,0,0,1800,30657.551
2091,Total,85,DC,Total,830,0,0,100,27041.818
2091,Total,90,DB,Total,14670,0,0,2070,29984.59
2091,Total,90,DC,Total,2850,0,0,440,29801.828
2091,Total,95,DB,Total,5340,0,0,1370,31626.854
2091,Total,95,DC,Total,1760,0,0,510,30214.477
2091,Total,100,DB,Total,370,0,0,400,32470.037
2091,Total,100,DC,Total,130,0,0,220,26498.344
2091,Total,105,DB,Total,0,0,0,0,
2091,Total,105,DC,Total,0,0,0,0,
2091,Total,110,DB,Total,0,0,0,0,
2091,Total,110,DC,Total,0,0,0,0,
2091,Total,115,DC,Total,0,0,0,0,
2091,Total,120,DB,Total,0,0,0,0,
2091,Total,320,DB,Total,0,0,0,0,
2091,Total,20,Total,Disability,0,0,0,0,
2091,Total,25,Total,Disability,0,0,0,0,
2091,Total,25,Total,Survivor,0,0,0,0,
2091,Total,30,Total,Disability,0,0,0,0,
2091,Total,30,Total,Survivor,0,0,0,0,
2091,Total,35,Total,Disability,0,0,0,0,
2091,Total,35,Total,Survivor,0,0,0,0,
2091,Total,40,Total,Disability,0,0,0,0,
2091,Total,40,Total,Survivor,0,0,0,0,
2091,Total,45,Total,Disability,0,0,0,0,
2091,Total,45,Total,Survivor,0,0,0,0,
2091,Total,50,Total,Old-age,3120,0,0,0,41380.367
2091,Total,50,Total,Disability,0,0,0,0,
2091,Total,50,Total,Survivor,0,0,0,0,
2091,Total,55,Total,Old-age,11870,0,0,40,38358.445
2091,Total,55,Total,Disability,0,0,0,0,
2091,Total,55,Total,Survivor,0,0,0,0,
2091,Total,60,Total,Old-age,20960,0,0,70,34508.855
2091,Total,60,Total,Disability,0,0,0,0,
2091,Total,60,Total,Survivor,0,0,0,0,
2091,Total,65,Total,Old-age,29110,0,0,140,32653.117
2091,Total,65,Total,Disability,0,0,0,0,
2091,Total,65,Total,Survivor,10,0,0,0,56273.578
2091,Total,70,Total,Old-age,34040,0,0,340,32612.289
2091,Total,70,Total,Disability,0,0,0,0,
2091,Total,70,Total,Survivor,0,0,0,0,
2091,Total,75,Total,Old-age,35040,0,0,590,32111.092
2091,Total,75,Total,Disability,0,0,0,0,
2091,Total,75,Total,Survivor,0,0,0,0,
2091,Total,80,Total,Old-age,31070,0,0,1320,32081.184
2091,Total,80,Total,Disability,0,0,0,0,
2091,Total,80,Total,Survivor,10,0,0,0,32970.086
2091,Total,85,Total,Old-age,22110,0,0,1800,30657.551
2091,Total,85,Total,Disability,520,0,0,70,21905.613
2091,Total,85,Total,Survivor,310,0,0,30,35657.387
2091,Total,90,Total,Old-age,14610,0,0,2060,29958.623
2091,Total,90,Total,Disability,1360,0,0,200,25278.115
2091,Total,90,Total,Survivor,1550,0,0,250,34022.855
2091,Total,95,Total,Old-age,5180,0,0,1370,30977.203
2091,Total,95,Total,Disability,680,0,0,190,27632.572
2091,Total,95,Total,Survivor,1240,0,0,320,34526.465
2091,Total,100,Total,Old-age,350,0,0,390,32780.016
2091,Total,100,Total,Disability,60,0,0,110,25939.779
2091,Total,100,Total,Survivor,90,0,0,120,26992.291
2091,Total,105,Total,Old-age,0,0,0,0,
2091,Total,105,Total,Disability,0,0,0,0,
2091,Total,105,Total,Survivor,0,0,0,0,
2091,Total,110,Total,Survivor,0,0,0,0,
2091,Total,115,Total,Survivor,0,0,0,0,
2091,Total,120,Total,Old-age,0,0,0,0,
2091,Total,320,Total,Survivor,0,0,0,0,
2091,Total,Total,DB,Old-age,207460,0,0,8120,32670.324
2091,Total,Total,DB,Disability,30,0,0,0,31243.539
2091,Total,Total,DB,Survivor,220,0,0,20,48955.785
2091,Total,Total,DC,Old-age,0,0,0,0,
2091,Total,Total,DC,Disability,2590,0,0,570,25165.4
2091,Total,Total,DC,Survivor,2990,0,0,700,33161.707
2091,Male,Total,Total,Total,120560,0,0,5540,32945.387
2091,Female,Total,Total,Total,92730,0,0,3870,32157.117
2091,Total,20,Total,Total,0,0,0,0,
2091,Total,25,Total,Total,0,0,0,0,
2091,Total,30,Total,Total,0,0,0,0,
2091,Total,35,Total,Total,0,0,0,0,
2091,Total,40,Total,Total,0,0,0,0,
2091,Total,45,Total,Total,0,0,0,0,
2091,Total,50,Total,Total,3120,0,0,0,41380.367
2091,Total,55,Total,Total,11870,0,0,40,38358.445
2091,Total,60,Total,Total,20960,0,0,70,34508.855
2091,Total,65,Total,Total,29120,0,0,140,32661.229
2091,Total,70,Total,Total,34040,0,0,340,32612.289
2091,Total,75,Total,Total,35040,0,0,590,32111.092
2091,Total,80,Total,Total,31080,0,0,1320,32081.471
2091,Total,85,Total,Total,22940,0,0,1900,30526.729
2091,Total,90,Total,Total,17520,0,0,2510,29954.859
2091,Total,95,Total,Total,7100,0,0,1880,31276.742
2091,Total,100,Total,Total,500,0,0,620,30917.396
2091,Total,105,Total,Total,0,0,0,0,
2091,Total,110,Total,Total,0,0,0,0,
2091,Total,115,Total,Total,0,0,0,0,
2091,Total,120,Total,Total,0,0,0,0,
2091,Total,320,Total,Total,0,0,0,0,
2091,Total,Total,DB,Total,207710,0,0,8140,32687.367
2091,Total,Total,DC,Total,5580,0,0,1270,29450.158
2091,Total,Total,Total,Old-age,207460,0,0,8120,32670.324
2091,Total,Total,Total,Disability,2620,0,0,570,25234.996
2091,Total,Total,Total,Survivor,3210,0,0,720,34244.164
2092,Male,20,DC,Disability,0,0,0,0,
2092,Male,25,DC,Disability,0,0,0,0,
2092,Male,30,DC,Disability,0,0,0,0,
2092,Male,30,DC,Survivor,0,0,0,0,
2092,Male,35,DB,Disability,0,0,0,0,
2092,Male,35,DC,Disability,0,0,0,0,
2092,Male,35,DC,Survivor,0,0,0,0,
2092,Male,40,DB,Disability,0,0,0,0,
2092,Male,40,DB,Survivor,0,0,0,0,
2092,Male,40,DC,Disability,0,0,0,0,
2092,Male,40,DC,Survivor,0,0,0,0,
2092,Male,45,DB,Disability,0,0,0,0,
2092,Male,45,DB,Survivor,0,0,0,0,
2092,Male,45,DC,Disability,0,0,0,0,
2092,Male,45,DC,Survivor,0,0,0,0,
2092,Male,50,DB,Old-age,1740,0,0,10,43278.074
2092,Male,50,DB,Disability,0,0,0,0,
2092,Male,50,DB,Survivor,0,0,0,0,
2092,Male,50,DC,Disability,0,0,0,0,
2092,Male,50,DC,Survivor,0,0,0,0,
2092,Male,55,DB,Old-age,7020,0,0,20,39985.906
2092,Male,55,DB,Disability,0,0,0,0,
2092,Male,55,DB,Survivor,0,0,0,0,
2092,Male,55,DC,Disability,0,0,0,0,
2092,Male,55,DC,Survivor,0,0,0,0,
2092,Male,60,DB,Old-age,12720,0,0,40,35757.91
2092,Male,60,DB,Disability,0,0,0,0,
2092,Male,60,DB,Survivor,0,0,0,0,
2092,Male,60,DC,Old-age,0,0,0,0,
2092,Male,60,DC,Disability,0,0,0,0,
2092,Male,60,DC,Survivor,0,0,0,0,
2092,Male,65,DB,Old-age,16800,0,0,160,34186.906
2092,Male,65,DB,Disability,0,0,0,0,
2092,Male,65,DB,Survivor,0,0,0,0,
2092,Male,65,DC,Old-age,0,0,0,0,
2092,Male,65,DC,Disability,0,0,0,0,
2092,Male,65,DC,Survivor,0,0,0,0,
2092,Male,70,DB,Old-age,18550,0,0,380,34052.738
2092,Male,70,DB,Disability,0,0,0,0,
2092,Male,70,DB,Survivor,0,0,0,0,
2092,Male,70,DC,Old-age,0,0,0,0,
2092,Male,70,DC,Disability,0,0,0,0,
2092,Male,70,DC,Survivor,0,0,0,0,
2092,Male,75,DB,Old-age,20300,0,0,380,33526.789
2092,Male,75,DB,Disability,0,0,0,0,
2092,Male,75,DB,Survivor,0,0,0,0,
2092,Male,75,DC,Old-age,0,0,0,0,
2092,Male,75,DC,Disability,0,0,0,0,
2092,Male,75,DC,Survivor,0,0,0,0,
2092,Male,80,DB,Old-age,17960,0,0,730,33635.801
2092,Male,80,DB,Disability,0,0,0,0,
2092,Male,80,DB,Survivor,0,0,0,0,
2092,Male,80,DC,Old-age,0,0,0,0,
2092,Male,80,DC,Disability,0,0,0,0,
2092,Male,80,DC,Survivor,0,0,0,0,
2092,Male,85,DB,Old-age,12130,0,0,900,32191.693
2092,Male,85,DB,Disability,0,0,0,0,
2092,Male,85,DB,Survivor,0,0,0,0,
2092,Male,85,DC,Old-age,0,0,0,0,
2092,Male,85,DC,Disability,240,0,0,40,20669.184
2092,Male,85,DC,Survivor,10,0,0,0,33950.07
2092,Male,90,DB,Old-age,7890,0,0,1310,31138.391
2092,Male,90,DB,Disability,10,0,0,0,5997.1768
2092,Male,90,DB,Survivor,0,0,0,0,
2092,Male,90,DC,Old-age,0,0,0,0,
2092,Male,90,DC,Disability,910,0,0,200,25320.133
2092,Male,90,DC,Survivor,10,0,0,0,30908.631
2092,Male,95,DB,Old-age,2900,0,0,790,33117.617
2092,Male,95,DB,Disability,10,0,0,0,68340.828
2092,Male,95,DB,Survivor,0,0,0,0,
2092,Male,95,DC,Old-age,0,0,0,0,
2092,Male,95,DC,Disability,470,0,0,200,29392.346
2092,Male,95,DC,Survivor,20,0,0,10,28105.336
2092,Male,100,DB,Old-age,190,0,0,260,29345.379
2092,Male,100,DB,Disability,0,0,0,0,
2092,Male,100,DB,Survivor,0,0,0,0,
2092,Male,100,DC,Old-age,0,0,0,0,
2092,Male,100,DC,Disability,20,0,0,70,41582.539
2092,Male,100,DC,Survivor,0,0,0,0,
2092,Male,105,DB,Old-age,0,0,0,0,
2092,Male,105,DB,Disability,0,0,0,0,
2092,Male,105,DC,Survivor,0,0,0,0,
2092,Female,25,DC,Disability,0,0,0,0,
2092,Female,25,DC,Survivor,0,0,0,0,
2092,Female,30,DC,Survivor,0,0,0,0,
2092,Female,35,DB,Survivor,0,0,0,0,
2092,Female,35,DC,Disability,0,0,0,0,
2092,Female,35,DC,Survivor,0,0,0,0,
2092,Female,40,DB,Disability,0,0,0,0,
2092,Female,40,DB,Survivor,0,0,0,0,
2092,Female,40,DC,Disability,0,0,0,0,
